Every 1st line: Acceleration
Every 2nd line: Gyro Measurement
Every 3rd line: Mag
Every 4th line: (Yaw, Pitch, Roll)
(-0.1528; 0.2616; 0.0265)
(-85.373; 4.071; -142.781)
(4.504; -6.666; 5.143)
(-0.955518; -0.305183; -0.430084)
(-0.1561; 0.2567; 0.0237)
(-84.636; 2.736; -142.969)
(4.189; -6.961; 1.295)
(-5.69121; 0.188063; 0.535064)
(-0.1518; 0.2295; 0.122)
(-86.324; 3.194; -166.948)
(4.129; -12.556; -0.751)
(-3.88371; 0.22157; -1.63182)
(-0.1637; 0.1803; 0.1829)
(-84.178; 0.358; 170.748)
(5.232; -6.954; -3.046)
(-2.81552; -0.520084; -0.408622)
(-0.1996; 0.0856; 0.2008)
(-75.506; -1.173; 150.324)
(5.311; -7.796; -8.662)
(-3.02442; 0.308503; 0.016926)
(-0.1931; 0.0068; 0.2155)
(-77.148; -0.398; 127.039)
(5.335; -0.769; -7.674)
(-2.74765; 0.523591; 0.385988)
(-0.2054; -0.0524; 0.1839)
(-74.252; -3.707; 103.328)
(5.639; -0.909; -7.884)
(-1.98777; -0.257977; 0.76092)
(-0.2155; -0.0701; 0.147)
(-73.137; -9.19; 85.573)
(5.589; 0.89; -8.06)
(-1.30523; -0.473984; 0.303758)
(-0.2198; -0.0759; 0.1365)
(-74.371; -12.133; 74.322)
(4.736; 1.199; -9.525)
(-1.89298; -0.716064; -0.722782)
(-0.2054; -0.1066; 0.1412)
(-79.012; -12.507; 66.112)
(4.21; 8.413; -7.51)
(-1.57854; -0.18843; -0.752081)
(-0.1838; -0.1563; 0.1193)
(-84.721; -8.276; 53.018)
(3.398; 6.356; -7.889)
(-2.03981; 0.198319; -0.417999)
(-0.1648; -0.1884; 0.0696)
(-87.79; -4.844; 39.042)
(3.176; 7.081; -8.583)
(5.25942; -0.107562; -0.008493)
(-0.1568; -0.1997; 0.0749)
(-89.452; -2.474; 43.055)
(2.709; 0.723; -8.067)
(1.15827; -0.182887; -0.270455)
(-0.144; -0.1586; 0.17)
(-91.317; -2.8; 69.267)
(2.262; 1.638; -8.072)
(0.810582; 0.004567; -0.647007)
(-0.1227; -0.1734; 0.1824)
(-93.894; 1.051; 69.905)
(2.245; 1.895; -9.176)
(0.253681; -0.009767; -0.602361)
(-0.1127; -0.1628; 0.2005)
(-94.234; 3.561; 75.321)
(2.321; 2.088; -9.565)
(0.568445; -0.155016; -0.45846)
(-0.1; -0.1648; 0.2102)
(-94.708; 6.584; 78.296)
(2.278; 1.757; -9.649)
(0.084901; -0.137611; 0.014201)
(-0.0925; -0.1568; 0.2128)
(-95.367; 7.119; 79.169)
(2.335; 1.293; -9.711)
(0.452094; -0.116654; -0.062337)
(-0.0932; -0.1568; 0.2144)
(-95.601; 7.772; 80.747)
(0.946; 1.326; -9.134)
(0.701268; 0.041965; 0.022943)
(-0.0879; -0.1515; 0.2205)
(-95.349; 8.706; 83.156)
(2.143; 1.48; -9.669)
(-0.016596; 0.180185; 0.038228)
(-0.0907; -0.1484; 0.2246)
(-94.439; 9.598; 84.252)
(2.368; 1.531; -10.007)
(-0.227066; 0.143393; 0.20954)
(-0.0914; -0.1412; 0.2119)
(-93.387; 9.05; 82.943)
(2.585; 1.058; -9.681)
(0.188197; 0.076149; 0.133842)
(-0.0988; -0.1434; 0.2194)
(-91.795; 8.522; 85.681)
(5.463; -0.375; -6.283)
(0.121648; 0.711765; 1.30185)
(-0.1175; -0.1226; 0.2147)
(-87.662; 4.912; 90.33)
(3.388; -0.571; -8.625)
(-0.237263; -0.139251; 0.73107)
(-0.1377; -0.1002; 0.2176)
(-85.529; -2.188; 91.513)
(3.622; 0.024; -9.672)
(-0.355515; -0.595744; -0.141383)
(-0.1303; -0.1012; 0.2186)
(-88.383; -4.456; 88.806)
(2.113; -0.322; -8.652)
(-0.667027; -0.482031; -0.906445)
(-0.1194; -0.1078; 0.2248)
(-92.046; -2.853; 87.809)
(2.456; -0.2; -8.809)
(-0.145803; 0.124537; 0.104242)
(-0.1157; -0.1095; 0.2232)
(-91.311; -0.865; 88.598)
(2.704; -0.037; -9.753)
(-0.278125; -0.224006; 0.854541)
(-0.1231; -0.1092; 0.2213)
(-91.453; -5.124; 86.422)
(2.843; -0.429; -9.126)
(0.382438; -0.590165; 1.2959)
(-0.1353; -0.0822; 0.2209)
(-91.013; -14.233; 87.051)
(2.282; -0.739; -9.635)
(0.297145; 0.089051; -0.040922)
(-0.1315; -0.0761; 0.2294)
(-92.124; -15.946; 89.574)
(2.608; -0.91; -9.649)
(-0.3749; 0.212743; 0.194054)
(-0.1313; -0.0676; 0.2278)
(-92.987; -16.332; 90.411)
(1.92; -0.251; -9.265)
(-0.509717; -0.254227; 0.215249)
(-0.126; -0.0647; 0.2312)
(-94.387; -17.371; 89.414)
(2.033; -0.554; -9.868)
(-0.075192; 0.436543; -0.162366)
(-0.1292; -0.0731; 0.2278)
(-94.438; -19.39; 86.869)
(2.68; 0.383; -9.075)
(-0.154116; 0.225363; 0.062869)
(-0.1454; -0.071; 0.2165)
(-90.207; -19.571; 84.883)
(3.617; 0.134; -8.212)
(-0.778413; 0.135264; 0.288694)
(-0.1474; -0.0903; 0.2021)
(-89.132; -22.322; 78.605)
(2.678; 0.692; -8.334)
(0.171493; 0.214857; -0.042543)
(-0.1556; -0.0947; 0.1927)
(-86.619; -22.173; 76.157)
(2.69; 0.148; -8.801)
(0.767982; -0.188924; 0.045958)
(-0.1559; -0.0768; 0.196)
(-85.877; -23.178; 79.346)
(3.176; -0.799; -8.977)
(0.829838; -0.47368; 0.501724)
(-0.1533; -0.0606; 0.2095)
(-87; -26.426; 83.679)
(2.408; -1.911; -9.587)
(0.591046; 0.257461; 0.102266)
(-0.149; -0.0367; 0.2189)
(-88.484; -27.646; 88.723)
(4.013; -0.534; -8.876)
(3.94757; -0.852215; 0.105847)
(-0.1568; -0.0233; 0.2212)
(-86.422; -27.269; 93.145)
(2.634; -4.261; -9.149)
(1.22992; -0.087128; -0.17578)
(-0.1555; 0.0067; 0.2254)
(-86.906; -26.387; 103.579)
(2.97; -4.594; -8.626)
(1.47892; 0.291818; 0.084938)
(-0.164; 0.0209; 0.2218)
(-85.746; -27.763; 107.024)
(3.461; -5.79; -7.138)
(1.49656; 0.135933; -0.016858)
(-0.1656; 0.0512; 0.2083)
(-84.681; -28.312; 115.411)
(2.435; -7.618; -4.745)
(2.33175; -0.653146; -0.032452)
(-0.1553; 0.1048; 0.204)
(-88.611; -26.315; 134.047)
(2.625; -7.827; -6.278)
(-0.823546; 0.193562; -0.200512)
(-0.1532; 0.0993; 0.2099)
(-88.959; -26.523; 131.675)
(2.685; -6.557; -6.833)
(-0.036774; 0.137211; 0.050933)
(-0.1603; 0.0755; 0.2173)
(-87.922; -27.687; 123.158)
(2.308; -5.742; -6.847)
(-2.48477; -1.20753; 0.462772)
(-0.1543; 0.0521; 0.2241)
(-90.368; -27.683; 117.28)
(1.703; -3.404; -8.759)
(-1.94008; -0.379678; -0.782591)
(-0.1406; 0.0052; 0.2454)
(-94.154; -24.174; 106.81)
(1.457; -1.468; -10.473)
(-1.77084; -0.354248; -0.525031)
(-0.121; -0.0548; 0.2454)
(-96.451; -18.816; 95.726)
(1.115; -0.815; -10.775)
(-0.296176; 0.421116; -0.103608)
(-0.1163; -0.0695; 0.2389)
(-96.909; -18.473; 91.594)
(1.902; 0.513; -9.207)
(-1.43376; -0.018758; -0.034381)
(-0.1181; -0.102; 0.2194)
(-95.598; -17.424; 83.547)
(2.01; 1.944; -10.314)
(-0.566205; -0.007999; -0.066631)
(-0.1203; -0.1286; 0.2011)
(-95.362; -17.132; 74.435)
(2.141; 0.989; -9.295)
(0.810931; 0.146289; -0.100374)
(-0.1299; -0.1062; 0.21)
(-91.713; -16.588; 80.861)
(2.719; 0.328; -9.655)
(-0.003233; 0.156368; 0.248572)
(-0.1341; -0.0992; 0.2099)
(-90.084; -16.599; 82.297)
(4.083; 2.921; -13.909)
(-3.12581; -0.281329; -0.624549)
(-0.1359; -0.1396; 0.1857)
(-90.248; -15.132; 71.657)
